,filename,chosen_mask,down_shape,thinning,smoothing
0,H07_tp00000.tif,w,0.5,10,25
1,H07_tp00001.tif,w,0.5,10,25
2,H07_tp00002.tif,w,0.5,10,25
3,H07_tp00003.tif,w,0.5,10,25
4,H07_tp00004.tif,w,0.5,10,25
5,H07_tp00005.tif,w,0.5,10,25
6,H07_tp00006.tif,w,0.5,10,25
7,H07_tp00007.tif,w,0.5,10,25
8,H07_tp00008.tif,w,0.5,10,25
9,H07_tp00009.tif,w,0.5,10,25
10,H07_tp00010.tif,w,0.5,10,25
11,H07_tp00011.tif,w,0.5,10,25
12,H07_tp00012.tif,w,0.5,10,25
13,H07_tp00013.tif,w,0.5,10,25
14,H07_tp00014.tif,w,0.5,10,25
15,H07_tp00015.tif,w,0.5,10,25
16,H07_tp00016.tif,w,0.5,10,25
17,H07_tp00017.tif,w,0.5,10,25
18,H07_tp00018.tif,w,0.5,10,25
19,H07_tp00019.tif,w,0.5,10,25
20,H07_tp00020.tif,w,0.5,10,25
21,H07_tp00021.tif,w,0.5,10,25
22,H07_tp00022.tif,w,0.5,10,25
23,H07_tp00023.tif,w,0.5,10,25
24,H07_tp00024.tif,w,0.5,10,25
25,H07_tp00025.tif,w,0.5,10,25
26,H07_tp00026.tif,w,0.5,10,25
27,H07_tp00027.tif,w,0.5,10,25
28,H07_tp00028.tif,w,0.5,10,25
29,H07_tp00029.tif,w,0.5,10,25
30,H07_tp00030.tif,w,0.5,10,25
31,H07_tp00031.tif,w,0.5,10,25
32,H07_tp00032.tif,w,0.5,10,25
33,H07_tp00033.tif,w,0.5,10,25
34,H07_tp00034.tif,w,0.5,10,25
35,H07_tp00035.tif,w,0.5,10,25
36,H07_tp00036.tif,w,0.5,10,25
37,H07_tp00037.tif,w,0.5,10,25
38,H07_tp00038.tif,w,0.5,10,25
39,H07_tp00039.tif,w,0.5,10,25
40,H07_tp00040.tif,w,0.5,10,25
41,H07_tp00041.tif,w,0.5,10,25
42,H07_tp00042.tif,w,0.5,10,25
43,H07_tp00043.tif,w,0.5,10,25
44,H07_tp00044.tif,w,0.5,10,25
45,H07_tp00045.tif,w,0.5,10,25
46,H07_tp00046.tif,w,0.5,10,25
47,H07_tp00047.tif,w,0.5,10,25
48,H07_tp00048.tif,w,0.5,10,25
49,H07_tp00049.tif,w,0.5,10,25
50,H07_tp00050.tif,w,0.5,10,25
51,H07_tp00051.tif,w,0.5,10,25
52,H07_tp00052.tif,w,0.5,10,25
53,H07_tp00053.tif,w,0.5,10,25
54,H07_tp00054.tif,w,0.5,10,25
55,H07_tp00055.tif,w,0.5,10,25
56,H07_tp00056.tif,w,0.5,10,25
57,H07_tp00057.tif,w,0.5,10,25
58,H07_tp00058.tif,w,0.5,10,25
59,H07_tp00059.tif,w,0.5,10,25
60,H07_tp00060.tif,w,0.5,10,25
61,H07_tp00061.tif,w,0.5,10,25
62,H07_tp00062.tif,w,0.5,10,25
63,H07_tp00063.tif,w,0.5,10,25
64,H07_tp00064.tif,w,0.5,10,25
65,H07_tp00065.tif,w,0.5,10,25
66,H07_tp00066.tif,w,0.5,10,25
67,H07_tp00067.tif,w,0.5,10,25
68,H07_tp00068.tif,w,0.5,10,25
69,H07_tp00069.tif,w,0.5,10,25
